shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20240801_1232,2024,8,1,10,加藤真由美,17:00,22:00,17:00,22:18,5.0,5.3,0,18,FALSE,FALSE,
SH20240802_1233,2024,8,2,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240802_1234,2024,8,2,2,佐藤花子,09:00,13:00,09:00,13:11,4.0,4.2,0,11,FALSE,FALSE,
SH20240802_1235,2024,8,2,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240802_1236,2024,8,2,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240802_1237,2024,8,2,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240802_1238,2024,8,2,9,小林大輔,17:00,22:00,16:48,22:00,5.0,5.2,0,12,FALSE,FALSE,
SH20240803_1239,2024,8,3,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240803_1240,2024,8,3,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240803_1241,2024,8,3,7,渡辺翔,09:00,17:00,08:46,17:00,7.0,7.2,60,14,FALSE,FALSE,
SH20240803_1242,2024,8,3,8,中村陽子,13:00,21:00,13:10,21:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240803_1243,2024,8,3,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240804_1244,2024,8,4,1,田中太郎,13:00,21:00,13:00,21:17,7.0,7.3,60,17,FALSE,FALSE,
SH20240804_1245,2024,8,4,2,佐藤花子,17:00,22:00,16:53,22:00,5.0,5.1,0,7,FALSE,FALSE,
SH20240804_1246,2024,8,4,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240804_1247,2024,8,4,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240805_1248,2024,8,5,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240805_1249,2024,8,5,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240805_1250,2024,8,5,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240805_1251,2024,8,5,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240805_1252,2024,8,5,10,加藤真由美,17:00,22:00,16:53,22:00,5.0,5.1,0,7,FALSE,FALSE,
SH20240806_1253,2024,8,6,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240806_1254,2024,8,6,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240806_1255,2024,8,6,7,渡辺翔,17:00,22:00,16:59,22:00,5.0,5.0,0,1,FALSE,FALSE,
SH20240806_1256,2024,8,6,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240807_1257,2024,8,7,2,佐藤花子,14:00,18:00,13:51,18:00,4.0,4.2,0,9,FALSE,FALSE,
SH20240807_1258,2024,8,7,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240807_1259,2024,8,7,5,高橋健太,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240808_1260,2024,8,8,2,佐藤花子,09:00,17:00,08:55,17:00,7.0,7.1,60,5,FALSE,FALSE,
SH20240808_1261,2024,8,8,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240808_1262,2024,8,8,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240808_1263,2024,8,8,9,小林大輔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240809_1264,2024,8,9,2,佐藤花子,09:00,13:00,08:45,13:09,4.0,4.4,0,24,FALSE,FALSE,
SH20240809_1265,2024,8,9,3,鈴木次郎,17:00,22:00,17:00,21:53,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240809_1266,2024,8,9,5,高橋健太,09:00,17:00,09:00,17:17,7.0,7.3,60,17,FALSE,FALSE,
SH20240809_1267,2024,8,9,6,伊藤さくら,13:00,21:00,12:45,21:00,7.0,7.3,60,15,FALSE,FALSE,
SH20240809_1268,2024,8,9,10,加藤真由美,17:00,22:00,17:00,21:53,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240810_1269,2024,8,10,2,佐藤花子,13:00,21:00,12:54,21:00,7.0,7.1,60,6,FALSE,FALSE,
SH20240810_1270,2024,8,10,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240810_1271,2024,8,10,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240810_1272,2024,8,10,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240810_1273,2024,8,10,10,加藤真由美,13:00,21:00,13:12,21:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240811_1274,2024,8,11,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240811_1275,2024,8,11,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240811_1276,2024,8,11,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240811_1277,2024,8,11,8,中村陽子,13:00,21:00,13:00,20:56,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240811_1278,2024,8,11,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240812_1279,2024,8,12,2,佐藤花子,09:00,17:00,08:51,17:00,7.0,7.2,60,9,FALSE,FALSE,
SH20240812_1280,2024,8,12,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240812_1281,2024,8,12,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240812_1282,2024,8,12,9,小林大輔,13:00,21:00,13:00,21:10,7.0,7.2,60,10,FALSE,FALSE,
SH20240812_1283,2024,8,12,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240813_1284,2024,8,13,1,田中太郎,09:00,13:00,09:00,12:47,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240813_1285,2024,8,13,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240813_1286,2024,8,13,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240813_1287,2024,8,13,5,高橋健太,17:00,22:00,17:07,22:00,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20240813_1288,2024,8,13,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240813_1289,2024,8,13,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240814_1290,2024,8,14,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240814_1291,2024,8,14,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240814_1292,2024,8,14,4,山田美咲,09:00,17:00,09:00,16:51,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240814_1293,2024,8,14,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240814_1294,2024,8,14,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240814_1295,2024,8,14,10,加藤真由美,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240815_1296,2024,8,15,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240815_1297,2024,8,15,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240815_1298,2024,8,15,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240815_1299,2024,8,15,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240815_1300,2024,8,15,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240816_1301,2024,8,16,1,田中太郎,17:00,22:00,17:00,21:55,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240816_1302,2024,8,16,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240816_1303,2024,8,16,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240816_1304,2024,8,16,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240816_1305,2024,8,16,5,高橋健太,09:00,17:00,09:00,17:10,7.0,7.2,60,10,FALSE,FALSE,
SH20240816_1306,2024,8,16,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240817_1307,2024,8,17,3,鈴木次郎,09:00,17:00,08:50,17:00,7.0,7.2,60,10,FALSE,FALSE,
SH20240817_1308,2024,8,17,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240817_1309,2024,8,17,5,高橋健太,17:00,22:00,16:58,22:00,5.0,5.0,0,2,FALSE,FALSE,
SH20240818_1310,2024,8,18,2,佐藤花子,09:00,13:00,09:00,13:18,4.0,4.3,0,18,FALSE,FALSE,
SH20240818_1311,2024,8,18,3,鈴木次郎,13:00,21:00,13:00,20:49,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240818_1312,2024,8,18,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240818_1313,2024,8,18,5,高橋健太,09:00,17:00,09:00,16:58,7.0,7.0,60,0,FALSE,TRUE,早退
SH20240818_1314,2024,8,18,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240818_1315,2024,8,18,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240819_1316,2024,8,19,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240819_1317,2024,8,19,2,佐藤花子,14:00,18:00,14:00,17:43,4.0,3.7,0,0,FALSE,TRUE,早退
SH20240819_1318,2024,8,19,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240819_1319,2024,8,19,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240819_1320,2024,8,19,6,伊藤さくら,13:00,21:00,13:00,21:01,7.0,7.0,60,1,FALSE,FALSE,
SH20240819_1321,2024,8,19,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240819_1322,2024,8,19,9,小林大輔,09:00,13:00,08:53,13:00,4.0,4.1,0,7,FALSE,FALSE,
SH20240820_1323,2024,8,20,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240820_1324,2024,8,20,2,佐藤花子,13:00,21:00,13:10,20:51,7.0,6.7,60,0,TRUE,TRUE,"遅刻, 早退"
SH20240820_1325,2024,8,20,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240820_1326,2024,8,20,5,高橋健太,13:00,21:00,12:45,21:00,7.0,7.3,60,15,FALSE,FALSE,
SH20240820_1327,2024,8,20,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240820_1328,2024,8,20,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240821_1329,2024,8,21,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240821_1330,2024,8,21,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240821_1331,2024,8,21,3,鈴木次郎,09:00,17:00,09:00,16:52,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240821_1332,2024,8,21,4,山田美咲,13:00,21:00,13:00,20:53,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240821_1333,2024,8,21,6,伊藤さくら,17:00,22:00,17:05,22:00,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20240821_1334,2024,8,21,7,渡辺翔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240821_1335,2024,8,21,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240822_1336,2024,8,22,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240822_1337,2024,8,22,6,伊藤さくら,09:00,17:00,08:51,17:00,7.0,7.2,60,9,FALSE,FALSE,
SH20240822_1338,2024,8,22,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240823_1339,2024,8,23,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240823_1340,2024,8,23,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240823_1341,2024,8,23,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240823_1342,2024,8,23,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240824_1343,2024,8,24,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240824_1344,2024,8,24,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240824_1345,2024,8,24,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240825_1346,2024,8,25,1,田中太郎,13:00,21:00,13:00,21:02,7.0,7.0,60,2,FALSE,FALSE,
SH20240825_1347,2024,8,25,2,佐藤花子,14:00,18:00,14:00,18:08,4.0,4.1,0,8,FALSE,FALSE,
SH20240825_1348,2024,8,25,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240825_1349,2024,8,25,5,高橋健太,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240825_1350,2024,8,25,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240825_1351,2024,8,25,9,小林大輔,17:00,22:00,17:09,22:05,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20240826_1352,2024,8,26,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240826_1353,2024,8,26,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240826_1354,2024,8,26,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240826_1355,2024,8,26,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240826_1356,2024,8,26,7,渡辺翔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240826_1357,2024,8,26,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240826_1358,2024,8,26,10,加藤真由美,14:00,18:00,13:53,18:00,4.0,4.1,0,7,FALSE,FALSE,
SH20240827_1359,2024,8,27,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240827_1360,2024,8,27,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240827_1361,2024,8,27,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240827_1362,2024,8,27,7,渡辺翔,17:00,22:00,17:12,21:40,5.0,4.5,0,0,TRUE,TRUE,"遅刻, 早退"
SH20240827_1363,2024,8,27,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240828_1364,2024,8,28,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240828_1365,2024,8,28,3,鈴木次郎,17:00,22:00,17:13,22:00,5.0,4.8,0,0,TRUE,FALSE,遅刻
SH20240828_1366,2024,8,28,4,山田美咲,09:00,13:00,09:00,13:12,4.0,4.2,0,12,FALSE,FALSE,
SH20240828_1367,2024,8,28,5,高橋健太,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240828_1368,2024,8,28,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240828_1369,2024,8,28,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240828_1370,2024,8,28,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240829_1371,2024,8,29,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240829_1372,2024,8,29,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240829_1373,2024,8,29,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240829_1374,2024,8,29,6,伊藤さくら,13:00,21:00,13:05,21:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20240829_1375,2024,8,29,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240829_1376,2024,8,29,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240829_1377,2024,8,29,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240830_1378,2024,8,30,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240830_1379,2024,8,30,2,佐藤花子,13:00,21:00,13:00,21:10,7.0,7.2,60,10,FALSE,FALSE,
SH20240830_1380,2024,8,30,3,鈴木次郎,13:00,21:00,13:00,20:49,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240830_1381,2024,8,30,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240830_1382,2024,8,30,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240830_1383,2024,8,30,7,渡辺翔,14:00,18:00,14:00,17:50,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240831_1384,2024,8,31,1,田中太郎,13:00,21:00,12:57,21:00,7.0,7.0,60,3,FALSE,FALSE,
SH20240831_1385,2024,8,31,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240831_1386,2024,8,31,3,鈴木次郎,17:00,22:00,17:13,22:15,5.0,5.0,0,2,TRUE,FALSE,遅刻
SH20240831_1387,2024,8,31,4,山田美咲,13:00,21:00,13:14,21:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240831_1388,2024,8,31,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240831_1389,2024,8,31,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240831_1390,2024,8,31,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240831_1391,2024,8,31,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240901_1392,2024,9,1,2,佐藤花子,14:00,18:00,14:00,17:40,4.0,3.7,0,0,FALSE,TRUE,早退
SH20240901_1393,2024,9,1,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240901_1394,2024,9,1,10,加藤真由美,09:00,13:00,09:00,13:16,4.0,4.3,0,16,FALSE,FALSE,
SH20240902_1395,2024,9,2,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240902_1396,2024,9,2,2,佐藤花子,14:00,18:00,14:00,18:11,4.0,4.2,0,11,FALSE,FALSE,
SH20240902_1397,2024,9,2,3,鈴木次郎,09:00,13:00,09:00,13:15,4.0,4.3,0,15,FALSE,FALSE,
SH20240902_1398,2024,9,2,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240902_1399,2024,9,2,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240902_1400,2024,9,2,8,中村陽子,14:00,18:00,13:58,18:00,4.0,4.0,0,2,FALSE,FALSE,
SH20240903_1401,2024,9,3,1,田中太郎,09:00,13:00,09:00,13:14,4.0,4.2,0,14,FALSE,FALSE,
SH20240903_1402,2024,9,3,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240903_1403,2024,9,3,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240903_1404,2024,9,3,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240903_1405,2024,9,3,8,中村陽子,09:00,13:00,09:00,13:18,4.0,4.3,0,18,FALSE,FALSE,
SH20240903_1406,2024,9,3,10,加藤真由美,17:00,22:00,16:48,22:00,5.0,5.2,0,12,FALSE,FALSE,
SH20240904_1407,2024,9,4,1,田中太郎,17:00,22:00,17:00,22:10,5.0,5.2,0,10,FALSE,FALSE,
SH20240904_1408,2024,9,4,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240904_1409,2024,9,4,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240904_1410,2024,9,4,8,中村陽子,17:00,22:00,17:00,21:54,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240904_1411,2024,9,4,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240904_1412,2024,9,4,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240905_1413,2024,9,5,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240905_1414,2024,9,5,2,佐藤花子,14:00,18:00,14:00,18:15,4.0,4.3,0,15,FALSE,FALSE,
SH20240905_1415,2024,9,5,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240905_1416,2024,9,5,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240905_1417,2024,9,5,7,渡辺翔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240905_1418,2024,9,5,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240906_1419,2024,9,6,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240906_1420,2024,9,6,2,佐藤花子,17:00,22:00,17:00,21:49,5.0,4.8,0,0,FALSE,TRUE,早退
SH20240906_1421,2024,9,6,3,鈴木次郎,14:00,18:00,14:10,18:02,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20240906_1422,2024,9,6,5,高橋健太,09:00,13:00,08:55,13:19,4.0,4.4,0,24,FALSE,FALSE,
SH20240906_1423,2024,9,6,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240907_1424,2024,9,7,3,鈴木次郎,09:00,17:00,08:57,17:00,7.0,7.0,60,3,FALSE,FALSE,
SH20240907_1425,2024,9,7,6,伊藤さくら,14:00,18:00,14:00,18:06,4.0,4.1,0,6,FALSE,FALSE,
SH20240907_1426,2024,9,7,10,加藤真由美,14:00,18:00,14:01,18:00,4.0,4.0,0,0,TRUE,FALSE,遅刻
SH20240908_1427,2024,9,8,2,佐藤花子,14:00,18:00,14:00,17:51,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240908_1428,2024,9,8,3,鈴木次郎,17:00,22:00,17:00,22:06,5.0,5.1,0,6,FALSE,FALSE,
SH20240908_1429,2024,9,8,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240908_1430,2024,9,8,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240908_1431,2024,9,8,7,渡辺翔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240909_1432,2024,9,9,1,田中太郎,14:00,18:00,13:54,18:00,4.0,4.1,0,6,FALSE,FALSE,
SH20240909_1433,2024,9,9,3,鈴木次郎,13:00,21:00,13:00,21:02,7.0,7.0,60,2,FALSE,FALSE,
SH20240909_1434,2024,9,9,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240909_1435,2024,9,9,5,高橋健太,09:00,13:00,08:46,13:00,4.0,4.2,0,14,FALSE,FALSE,
SH20240909_1436,2024,9,9,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240909_1437,2024,9,9,8,中村陽子,17:00,22:00,17:00,21:46,5.0,4.8,0,0,FALSE,TRUE,早退
SH20240909_1438,2024,9,9,9,小林大輔,13:00,21:00,13:07,21:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20240910_1439,2024,9,10,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240910_1440,2024,9,10,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240910_1441,2024,9,10,3,鈴木次郎,14:00,18:00,14:00,17:45,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240910_1442,2024,9,10,6,伊藤さくら,09:00,13:00,09:08,13:00,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20240910_1443,2024,9,10,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240910_1444,2024,9,10,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240911_1445,2024,9,11,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240911_1446,2024,9,11,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240911_1447,2024,9,11,5,高橋健太,09:00,17:00,09:00,17:11,7.0,7.2,60,11,FALSE,FALSE,
